Freq;Real;Imaginaria
8.46000000000000e+03;9.36915325439766e-01;2.43115195732112e-01
8.47000000000000e+03;9.37054826981254e-01;2.42864320583296e-01
8.48000000000000e+03;9.37193876622285e-01;2.42613920136455e-01
8.49000000000000e+03;9.37332476266151e-01;2.42363993206327e-01
8.50000000000000e+03;9.37470627806396e-01;2.42114538610711e-01
8.51000000000000e+03;9.37608333126878e-01;2.41865555170461e-01
8.52000000000000e+03;9.37745594101820e-01;2.41617041709488e-01
8.53000000000000e+03;9.37882412595873e-01;2.41368997054753e-01
8.54000000000000e+03;9.38018790464170e-01;2.41121420036265e-01
8.55000000000000e+03;9.38154729552385e-01;2.40874309487078e-01
8.56000000000000e+03;9.38290231696784e-01;2.40627664243285e-01
8.57000000000000e+03;9.38425298724288e-01;2.40381483144021e-01
8.58000000000000e+03;9.38559932452521e-01;2.40135765031451e-01
8.59000000000000e+03;9.38694134689872e-01;2.39890508750773e-01
8.60000000000000e+03;9.38827907235544e-01;2.39645713150210e-01
8.61000000000000e+03;9.38961251879611e-01;2.39401377081011e-01
8.62000000000000e+03;9.39094170403072e-01;2.39157499397442e-01
8.63000000000000e+03;9.39226664577904e-01;2.38914078956786e-01
8.64000000000000e+03;9.39358736167115e-01;2.38671114619336e-01
8.65000000000000e+03;9.39490386924795e-01;2.38428605248393e-01
8.66000000000000e+03;9.39621618596174e-01;2.38186549710263e-01
8.67000000000000e+03;9.39752432917670e-01;2.37944946874251e-01
8.68000000000000e+03;9.39882831616940e-01;2.37703795612655e-01
8.69000000000000e+03;9.40012816412934e-01;2.37463094800766e-01
8.70000000000000e+03;9.40142389015945e-01;2.37222843316863e-01
8.71000000000000e+03;9.40271551127659e-01;2.36983040042204e-01
8.72000000000000e+03;9.40400304441209e-01;2.36743683861028e-01
8.73000000000000e+03;9.40528650641220e-01;2.36504773660545e-01
8.74000000000000e+03;9.40656591403863e-01;2.36266308330937e-01
8.75000000000000e+03;9.40784128396900e-01;2.36028286765347e-01
8.76000000000000e+03;9.40911263279740e-01;2.35790707859881e-01
8.77000000000000e+03;9.41037997703481e-01;2.35553570513598e-01
8.78000000000000e+03;9.41164333310960e-01;2.35316873628509e-01
8.79000000000000e+03;9.41290271736807e-01;2.35080616109570e-01
8.80000000000000e+03;9.41415814607484e-01;2.34844796864678e-01
8.81000000000000e+03;9.41540963541337e-01;2.34609414804665e-01
8.82000000000000e+03;9.41665720148646e-01;2.34374468843297e-01
8.83000000000000e+03;9.41790086031667e-01;2.34139957897264e-01
8.84000000000000e+03;9.41914062784679e-01;2.33905880886178e-01
8.85000000000000e+03;9.42037651994034e-01;2.33672236732567e-01
8.86000000000000e+03;9.42160855238202e-01;2.33439024361870e-01
8.87000000000000e+03;9.42283674087811e-01;2.33206242702434e-01
8.88000000000000e+03;9.42406110105702e-01;2.32973890685504e-01
8.89000000000000e+03;9.42528164846966e-01;2.32741967245223e-01
8.90000000000000e+03;9.42649839858992e-01;2.32510471318624e-01
8.91000000000000e+03;9.42771136681513e-01;2.32279401845625e-01
8.92000000000000e+03;9.42892056846646e-01;2.32048757769024e-01
8.93000000000000e+03;9.43012601878941e-01;2.31818538034495e-01
8.94000000000000e+03;9.43132773295422e-01;2.31588741590580e-01
8.95000000000000e+03;9.43252572605628e-01;2.31359367388684e-01
8.96000000000000e+03;9.43372001311662e-01;2.31130414383074e-01
8.97000000000000e+03;9.43491060908228e-01;2.30901881530867e-01
8.98000000000000e+03;9.43609752882677e-01;2.30673767792028e-01
8.99000000000000e+03;9.43728078715048e-01;2.30446072129365e-01
9.00000000000000e+03;9.43846039878109e-01;2.30218793508523e-01
9.01000000000000e+03;9.43963637837403e-01;2.29991930897976e-01
9.02000000000000e+03;9.44080874051283e-01;2.29765483269025e-01
9.03000000000000e+03;9.44197749970958e-01;2.29539449595789e-01
9.04000000000000e+03;9.44314267040533e-01;2.29313828855204e-01
9.05000000000000e+03;9.44430426697047e-01;2.29088620027012e-01
9.06000000000000e+03;9.44546230370518e-01;2.28863822093757e-01
9.07000000000000e+03;9.44661679483977e-01;2.28639434040781e-01
9.08000000000000e+03;9.44776775453515e-01;2.28415454856218e-01
9.09000000000000e+03;9.44891519688317e-01;2.28191883530987e-01
9.10000000000000e+03;9.45005913590704e-01;2.27968719058784e-01
9.11000000000000e+03;9.45119958556170e-01;2.27745960436083e-01
9.12000000000000e+03;9.45233655973423e-01;2.27523606662121e-01
9.13000000000000e+03;9.45347007224424e-01;2.27301656738901e-01
9.14000000000000e+03;9.45460013684422e-01;2.27080109671179e-01
9.15000000000000e+03;9.45572676721995e-01;2.26858964466464e-01
9.16000000000000e+03;9.45684997699088e-01;2.26638220135006e-01
9.17000000000000e+03;9.45796977971049e-01;2.26417875689796e-01
9.18000000000000e+03;9.45908618886665e-01;2.26197930146556e-01
9.19000000000000e+03;9.46019921788205e-01;2.25978382523734e-01
9.20000000000000e+03;9.46130888011450e-01;2.25759231842499e-01
9.21000000000000e+03;9.46241518885733e-01;2.25540477126732e-01
9.22000000000000e+03;9.46351815733976e-01;2.25322117403026e-01
9.23000000000000e+03;9.46461779872724e-01;2.25104151700672e-01
9.24000000000000e+03;9.46571412612184e-01;2.24886579051660e-01
9.25000000000000e+03;9.46680715256257e-01;2.24669398490668e-01
9.26000000000000e+03;9.46789689102576e-01;2.24452609055059e-01
9.27000000000000e+03;9.46898335442542e-01;2.24236209784872e-01
9.28000000000000e+03;9.47006655561355e-01;2.24020199722820e-01
9.29000000000000e+03;9.47114650738053e-01;2.23804577914280e-01
9.30000000000000e+03;9.47222322245546e-01;2.23589343407286e-01
9.31000000000000e+03;9.47329671350647e-01;2.23374495252530e-01
9.32000000000000e+03;9.47436699314111e-01;2.23160032503345e-01
9.33000000000000e+03;9.47543407390665e-01;2.22945954215710e-01
9.34000000000000e+03;9.47649796829043e-01;2.22732259448235e-01
9.35000000000000e+03;9.47755868872023e-01;2.22518947262160e-01
9.36000000000000e+03;9.47861624756452e-01;2.22306016721345e-01
9.37000000000000e+03;9.47967065713288e-01;2.22093466892267e-01
9.38000000000000e+03;9.48072192967628e-01;2.21881296844013e-01
9.39000000000000e+03;9.48177007738740e-01;2.21669505648273e-01
9.40000000000000e+03;9.48281511240099e-01;2.21458092379332e-01
9.41000000000000e+03;9.48385704679419e-01;2.21247056114068e-01
9.42000000000000e+03;9.48489589258678e-01;2.21036395931942e-01
9.43000000000000e+03;9.48593166174161e-01;2.20826110914995e-01
9.44000000000000e+03;9.48696436616483e-01;2.20616200147838e-01
9.45000000000000e+03;9.48799401770623e-01;2.20406662717647e-01
9.46000000000000e+03;9.48902062815959e-01;2.20197497714159e-01
9.47000000000000e+03;9.49004420926291e-01;2.19988704229663e-01
9.48000000000000e+03;9.49106477269880e-01;2.19780281358995e-01
9.49000000000000e+03;9.49208233009474e-01;2.19572228199530e-01
9.50000000000000e+03;9.49309689302339e-01;2.19364543851178e-01
9.51000000000000e+03;9.49410847300292e-01;2.19157227416376e-01
9.52000000000000e+03;9.49511708149728e-01;2.18950278000084e-01
9.53000000000000e+03;9.49612272991649e-01;2.18743694709775e-01
9.54000000000000e+03;9.49712542961698e-01;2.18537476655430e-01
9.55000000000000e+03;9.49812519190187e-01;2.18331622949535e-01
9.56000000000000e+03;9.49912202802123e-01;2.18126132707068e-01
9.57000000000000e+03;9.50011594917241e-01;2.17921005045500e-01
9.58000000000000e+03;9.50110696650032e-01;2.17716239084784e-01
9.59000000000000e+03;9.50209509109771e-01;2.17511833947349e-01
9.60000000000000e+03;9.50308033400545e-01;2.17307788758096e-01
9.61000000000000e+03;9.50406270621286e-01;2.17104102644388e-01
9.62000000000000e+03;9.50504221865792e-01;2.16900774736047e-01
9.63000000000000e+03;9.50601888222760e-01;2.16697804165348e-01
9.64000000000000e+03;9.50699270775814e-01;2.16495190067007e-01
9.65000000000000e+03;9.50796370603531e-01;2.16292931578182e-01
9.66000000000000e+03;9.50893188779468e-01;2.16091027838462e-01
9.67000000000000e+03;9.50989726372192e-01;2.15889477989863e-01
9.68000000000000e+03;9.51085984445304e-01;2.15688281176819e-01
9.69000000000000e+03;9.51181964057471e-01;2.15487436546178e-01
9.70000000000000e+03;9.51277666262445e-01;2.15286943247196e-01
9.71000000000000e+03;9.51373092109098e-01;2.15086800431527e-01
9.72000000000000e+03;9.51468242641445e-01;2.14887007253221e-01
9.73000000000000e+03;9.51563118898667e-01;2.14687562868716e-01
9.74000000000000e+03;9.51657721915143e-01;2.14488466436830e-01
9.75000000000000e+03;9.51752052720475e-01;2.14289717118758e-01
9.76000000000000e+03;9.51846112339510e-01;2.14091314078062e-01
9.77000000000000e+03;9.51939901792368e-01;2.13893256480667e-01
9.78000000000000e+03;9.52033422094471e-01;2.13695543494856e-01
9.79000000000000e+03;9.52126674256562e-01;2.13498174291259e-01
9.80000000000000e+03;9.52219659284735e-01;2.13301148042851e-01
9.81000000000000e+03;9.52312378180459e-01;2.13104463924944e-01
9.82000000000000e+03;9.52404831940601e-01;2.12908121115180e-01
9.83000000000000e+03;9.52497021557456e-01;2.12712118793527e-01
9.84000000000000e+03;9.52588948018763e-01;2.12516456142269e-01
9.85000000000000e+03;9.52680612307740e-01;2.12321132346004e-01
9.86000000000000e+03;9.52772015403099e-01;2.12126146591635e-01
9.87000000000000e+03;9.52863158279075e-01;2.11931498068364e-01
9.88000000000000e+03;9.52954041905451e-01;2.11737185967686e-01
9.89000000000000e+03;9.53044667247579e-01;2.11543209483383e-01
9.90000000000000e+03;9.53135035266404e-01;2.11349567811517e-01
9.91000000000000e+03;9.53225146918490e-01;2.11156260150424e-01
9.92000000000000e+03;9.53315003156040e-01;2.10963285700709e-01
9.93000000000000e+03;9.53404604926926e-01;2.10770643665237e-01
9.94000000000000e+03;9.53493953174701e-01;2.10578333249131e-01
9.95000000000000e+03;9.53583048838634e-01;2.10386353659759e-01
9.96000000000000e+03;9.53671892853725e-01;2.10194704106737e-01
9.97000000000000e+03;9.53760486150730e-01;2.10003383801913e-01
9.98000000000000e+03;9.53848829656184e-01;2.09812391959368e-01
9.99000000000000e+03;9.53936924292426e-01;2.09621727795407e-01
1.00000000000000e+04;9.54024770977616e-01;2.09431390528553e-01
