Freq.;Real;Imaginaria
8.24000000000000e+03;7.48809025712585e-02;-2.44203049750588e-01
8.25000000000000e+03;7.47118178924956e-02;-2.43953075695197e-01
8.26000000000000e+03;7.45432913297377e-02;-2.43703554885663e-01
8.27000000000000e+03;7.43753204938596e-02;-2.43454486329387e-01
8.28000000000000e+03;7.42079030081309e-02;-2.43205869035179e-01
8.29000000000000e+03;7.40410365081416e-02;-2.42957702013267e-01
8.30000000000000e+03;7.38747186417280e-02;-2.42709984275308e-01
8.31000000000000e+03;7.37089470688999e-02;-2.42462714834403e-01
8.32000000000000e+03;7.35437194617669e-02;-2.42215892705106e-01
8.33000000000000e+03;7.33790335044662e-02;-2.41969516903433e-01
8.34000000000000e+03;7.32148868930908e-02;-2.41723586446879e-01
8.35000000000000e+03;7.30512773356178e-02;-2.41478100354420e-01
8.36000000000000e+03;7.28882025518373e-02;-2.41233057646534e-01
8.37000000000000e+03;7.27256602732822e-02;-2.40988457345200e-01
8.38000000000000e+03;7.25636482431579e-02;-2.40744298473917e-01
8.39000000000000e+03;7.24021642162724e-02;-2.40500580057709e-01
8.40000000000000e+03;7.22412059589678e-02;-2.40257301123136e-01
8.41000000000000e+03;7.20807712490511e-02;-2.40014460698304e-01
8.42000000000000e+03;7.19208578757261e-02;-2.39772057812873e-01
8.43000000000000e+03;7.17614636395257e-02;-2.39530091498067e-01
8.44000000000000e+03;7.16025863522446e-02;-2.39288560786682e-01
8.45000000000000e+03;7.14442238368724e-02;-2.39047464713097e-01
8.46000000000000e+03;7.12863739275270e-02;-2.38806802313278e-01
8.47000000000000e+03;7.11290344693889e-02;-2.38566572624792e-01
8.48000000000000e+03;7.09722033186353e-02;-2.38326774686810e-01
8.49000000000000e+03;7.08158783423756e-02;-2.38087407540119e-01
8.50000000000000e+03;7.06600574185857e-02;-2.37848470227126e-01
8.51000000000000e+03;7.05047384360449e-02;-2.37609961791869e-01
8.52000000000000e+03;7.03499192942711e-02;-2.37371881280023e-01
8.53000000000000e+03;7.01955979034581e-02;-2.37134227738906e-01
8.54000000000000e+03;7.00417721844123e-02;-2.36897000217491e-01
8.55000000000000e+03;6.98884400684901e-02;-2.36660197766406e-01
8.56000000000000e+03;6.97355994975355e-02;-2.36423819437945e-01
8.57000000000000e+03;6.95832484238193e-02;-2.36187864286076e-01
8.58000000000000e+03;6.94313848099765e-02;-2.35952331366442e-01
8.59000000000000e+03;6.92800066289463e-02;-2.35717219736375e-01
8.60000000000000e+03;6.91291118639112e-02;-2.35482528454894e-01
8.61000000000000e+03;6.89786985082368e-02;-2.35248256582717e-01
8.62000000000000e+03;6.88287645654124e-02;-2.35014403182265e-01
8.63000000000000e+03;6.86793080489910e-02;-2.34780967317668e-01
8.64000000000000e+03;6.85303269825313e-02;-2.34547948054770e-01
8.65000000000000e+03;6.83818193995383e-02;-2.34315344461133e-01
8.66000000000000e+03;6.82337833434055e-02;-2.34083155606047e-01
8.67000000000000e+03;6.80862168673569e-02;-2.33851380560531e-01
8.68000000000000e+03;6.79391180343900e-02;-2.33620018397338e-01
8.69000000000000e+03;6.77924849172182e-02;-2.33389068190964e-01
8.70000000000000e+03;6.76463155982145e-02;-2.33158529017648e-01
8.71000000000000e+03;6.75006081693551e-02;-2.32928399955379e-01
8.72000000000000e+03;6.73553607321635e-02;-2.32698680083901e-01
8.73000000000000e+03;6.72105713976549e-02;-2.32469368484717e-01
8.74000000000000e+03;6.70662382862807e-02;-2.32240464241091e-01
8.75000000000000e+03;6.69223595278745e-02;-2.32011966438056e-01
8.76000000000000e+03;6.67789332615969e-02;-2.31783874162416e-01
8.77000000000000e+03;6.66359576358811e-02;-2.31556186502748e-01
8.78000000000000e+03;6.64934308083803e-02;-2.31328902549410e-01
8.79000000000000e+03;6.63513509459131e-02;-2.31102021394542e-01
8.80000000000000e+03;6.62097162244111e-02;-2.30875542132069e-01
8.81000000000000e+03;6.60685248288658e-02;-2.30649463857708e-01
8.82000000000000e+03;6.59277749532765e-02;-2.30423785668966e-01
8.83000000000000e+03;6.57874648005982e-02;-2.30198506665147e-01
8.84000000000000e+03;6.56475925826897e-02;-2.29973625947356e-01
8.85000000000000e+03;6.55081565202624e-02;-2.29749142618497e-01
8.86000000000000e+03;6.53691548428291e-02;-2.29525055783282e-01
8.87000000000000e+03;6.52305857886538e-02;-2.29301364548230e-01
8.88000000000000e+03;6.50924476047006e-02;-2.29078068021668e-01
8.89000000000000e+03;6.49547385465841e-02;-2.28855165313741e-01
8.90000000000000e+03;6.48174568785196e-02;-2.28632655536406e-01
8.91000000000000e+03;6.46806008732736e-02;-2.28410537803439e-01
8.92000000000000e+03;6.45441688121149e-02;-2.28188811230437e-01
8.93000000000000e+03;6.44081589847657e-02;-2.27967474934819e-01
8.94000000000000e+03;6.42725696893531e-02;-2.27746528035829e-01
8.95000000000000e+03;6.41373992323611e-02;-2.27525969654536e-01
8.96000000000000e+03;6.40026459285826e-02;-2.27305798913841e-01
8.97000000000000e+03;6.38683081010722e-02;-2.27086014938472e-01
8.98000000000000e+03;6.37343840810985e-02;-2.26866616854990e-01
8.99000000000000e+03;6.36008722080976e-02;-2.26647603791792e-01
9.00000000000000e+03;6.34677708296266e-02;-2.26428974879108e-01
9.01000000000000e+03;6.33350783013165e-02;-2.26210729249004e-01
9.02000000000000e+03;6.32027929868274e-02;-2.25992866035388e-01
9.03000000000000e+03;6.30709132578016e-02;-2.25775384374003e-01
9.04000000000000e+03;6.29394374938191e-02;-2.25558283402436e-01
9.05000000000000e+03;6.28083640823517e-02;-2.25341562260114e-01
9.06000000000000e+03;6.26776914187190e-02;-2.25125220088308e-01
9.07000000000000e+03;6.25474179060429e-02;-2.24909256030132e-01
9.08000000000000e+03;6.24175419552043e-02;-2.24693669230546e-01
9.09000000000000e+03;6.22880619847984e-02;-2.24478458836354e-01
9.10000000000000e+03;6.21589764210913e-02;-2.24263623996208e-01
9.11000000000000e+03;6.20302836979767e-02;-2.24049163860605e-01
9.12000000000000e+03;6.19019822569321e-02;-2.23835077581892e-01
9.13000000000000e+03;6.17740705469769e-02;-2.23621364314263e-01
9.14000000000000e+03;6.16465470246293e-02;-2.23408023213760e-01
9.15000000000000e+03;6.15194101538637e-02;-2.23195053438275e-01
9.16000000000000e+03;6.13926584060691e-02;-2.22982454147549e-01
9.17000000000000e+03;6.12662902600073e-02;-2.22770224503172e-01
9.18000000000000e+03;6.11403042017711e-02;-2.22558363668585e-01
9.19000000000000e+03;6.10146987247433e-02;-2.22346870809077e-01
9.20000000000000e+03;6.08894723295554e-02;-2.22135745091789e-01
9.21000000000000e+03;6.07646235240472e-02;-2.21924985685710e-01
9.22000000000000e+03;6.06401508232263e-02;-2.21714591761679e-01
9.23000000000000e+03;6.05160527492276e-02;-2.21504562492387e-01
9.24000000000000e+03;6.03923278312735e-02;-2.21294897052372e-01
9.25000000000000e+03;6.02689746056344e-02;-2.21085594618021e-01
9.26000000000000e+03;6.01459916155889e-02;-2.20876654367571e-01
9.27000000000000e+03;6.00233774113849e-02;-2.20668075481107e-01
9.28000000000000e+03;5.99011305502002e-02;-2.20459857140562e-01
9.29000000000000e+03;5.97792495961043e-02;-2.20251998529718e-01
9.30000000000000e+03;5.96577331200198e-02;-2.20044498834200e-01
9.31000000000000e+03;5.95365796996838e-02;-2.19837357241484e-01
9.32000000000000e+03;5.94157879196104e-02;-2.19630572940888e-01
9.33000000000000e+03;5.92953563710526e-02;-2.19424145123577e-01
9.34000000000000e+03;5.91752836519651e-02;-2.19218072982560e-01
9.35000000000000e+03;5.90555683669669e-02;-2.19012355712687e-01
9.36000000000000e+03;5.89362091273041e-02;-2.18806992510655e-01
9.37000000000000e+03;5.88172045508134e-02;-2.18601982574997e-01
9.38000000000000e+03;5.86985532618851e-02;-2.18397325106091e-01
9.39000000000000e+03;5.85802538914273e-02;-2.18193019306151e-01
9.40000000000000e+03;5.84623050768294e-02;-2.17989064379233e-01
9.41000000000000e+03;5.83447054619265e-02;-2.17785459531227e-01
9.42000000000000e+03;5.82274536969632e-02;-2.17582203969862e-01
9.43000000000000e+03;5.81105484385589e-02;-2.17379296904698e-01
9.44000000000000e+03;5.79939883496719e-02;-2.17176737547132e-01
9.45000000000000e+03;5.78777720995651e-02;-2.16974525110393e-01
9.46000000000000e+03;5.77618983637705e-02;-2.16772658809538e-01
9.47000000000000e+03;5.76463658240551e-02;-2.16571137861458e-01
9.48000000000000e+03;5.75311731683865e-02;-2.16369961484868e-01
9.49000000000000e+03;5.74163190908985e-02;-2.16169128900311e-01
9.50000000000000e+03;5.73018022918577e-02;-2.15968639330156e-01
9.51000000000000e+03;5.71876214776292e-02;-2.15768491998594e-01
9.52000000000000e+03;5.70737753606436e-02;-2.15568686131640e-01
9.53000000000000e+03;5.69602626593634e-02;-2.15369220957127e-01
9.54000000000000e+03;5.68470820982499e-02;-2.15170095704706e-01
9.55000000000000e+03;5.67342324077309e-02;-2.14971309605849e-01
9.56000000000000e+03;5.66217123241670e-02;-2.14772861893837e-01
9.57000000000000e+03;5.65095205898200e-02;-2.14574751803770e-01
9.58000000000000e+03;5.63976559528205e-02;-2.14376978572555e-01
9.59000000000000e+03;5.62861171671354e-02;-2.14179541438911e-01
9.60000000000000e+03;5.61749029925365e-02;-2.13982439643364e-01
9.61000000000000e+03;5.60640121945685e-02;-2.13785672428246e-01
9.62000000000000e+03;5.59534435445179e-02;-2.13589239037692e-01
9.63000000000000e+03;5.58431958193813e-02;-2.13393138717638e-01
9.64000000000000e+03;5.57332678018345e-02;-2.13197370715821e-01
9.65000000000000e+03;5.56236582802017e-02;-2.13001934281776e-01
9.66000000000000e+03;5.55143660484248e-02;-2.12806828666832e-01
9.67000000000000e+03;5.54053899060326e-02;-2.12612053124111e-01
9.68000000000000e+03;5.52967286581109e-02;-2.12417606908529e-01
9.69000000000000e+03;5.51883811152719e-02;-2.12223489276787e-01
9.70000000000000e+03;5.50803460936247e-02;-2.12029699487375e-01
9.71000000000000e+03;5.49726224147452e-02;-2.11836236800567e-01
9.72000000000000e+03;5.48652089056467e-02;-2.11643100478420e-01
9.73000000000000e+03;5.47581043987504e-02;-2.11450289784768e-01
9.74000000000000e+03;5.46513077318561e-02;-2.11257803985227e-01
9.75000000000000e+03;5.45448177481134e-02;-2.11065642347184e-01
9.76000000000000e+03;5.44386332959928e-02;-2.10873804139800e-01
9.77000000000000e+03;5.43327532292566e-02;-2.10682288634007e-01
9.78000000000000e+03;5.42271764069310e-02;-2.10491095102503e-01
9.79000000000000e+03;5.41219016932773e-02;-2.10300222819755e-01
9.80000000000000e+03;5.40169279577639e-02;-2.10109671061988e-01
9.81000000000000e+03;5.39122540750383e-02;-2.09919439107192e-01
9.82000000000000e+03;5.38078789248994e-02;-2.09729526235110e-01
9.83000000000000e+03;5.37038013922695e-02;-2.09539931727245e-01
9.84000000000000e+03;5.36000203671673e-02;-2.09350654866848e-01
9.85000000000000e+03;5.34965347446801e-02;-2.09161694938924e-01
9.86000000000000e+03;5.33933434249370e-02;-2.08973051230222e-01
9.87000000000000e+03;5.32904453130819e-02;-2.08784723029238e-01
9.88000000000000e+03;5.31878393192463e-02;-2.08596709626208e-01
9.89000000000000e+03;5.30855243585231e-02;-2.08409010313110e-01
9.90000000000000e+03;5.29834993509400e-02;-2.08221624383655e-01
9.91000000000000e+03;5.28817632214327e-02;-2.08034551133290e-01
9.92000000000000e+03;5.27803148998197e-02;-2.07847789859193e-01
9.93000000000000e+03;5.26791533207753e-02;-2.07661339860269e-01
9.94000000000000e+03;5.25782774238041e-02;-2.07475200437149e-01
9.95000000000000e+03;5.24776861532156e-02;-2.07289370892188e-01
9.96000000000000e+03;5.23773784580982e-02;-2.07103850529457e-01
9.97000000000000e+03;5.22773532922941e-02;-2.06918638654748e-01
9.98000000000000e+03;5.21776096143739e-02;-2.06733734575565e-01
9.99000000000000e+03;5.20781463876116e-02;-2.06549137601123e-01
1.00000000000000e+04;5.19789625799598e-02;-2.06364847042344e-01
